planet;position;mass
uranus;POINTZ(-8.150161409565058 16.886833904061255 16.886833904061255);0.0017237240570597112
neptune;POINTZ(25.82366310412428 14.95029888338102 14.95029888338102);0.0020336868699246304
sun;POINTZ(0.013931701278044448 -0.00714557875399492 -0.00714557875399492);39.47841760435743
jupiter;POINTZ(-4.057063566344178 3.4680107672597176 3.4680107672597176);0.03769367487038949
saturn;POINTZ(-9.334232764748679 1.4097534004465708 1.4097534004465708);0.011286326131968767
uranus;POINTZ(-8.163160050270609 16.879967635487404 16.879967635487404);0.0017237240570597112
neptune;POINTZ(25.81787242517238 14.960316465414072 14.960316465414072);0.0020336868699246304
sun;POINTZ(0.013951143714995628 -0.007121304112149808 -0.007121304112149808);39.47841760435743
jupiter;POINTZ(-4.075275745504834 3.448386324856565 3.448386324856565);0.03769367487038949
saturn;POINTZ(-9.33838742211548 1.3896297386650125 1.3896297386650125);0.011286326131968767
uranus;POINTZ(-8.176153798807968 16.873091251947002 16.873091251947002);0.0017237240570597112
neptune;POINTZ(25.812077909574747 14.970331822926111 14.970331822926111);0.0020336868699246304
sun;POINTZ(0.013970473260177852 -0.007096942199414509 -0.007096942199414509);39.47841760435743
jupiter;POINTZ(-4.093382785808566 3.428672997573514 3.428672997573514);0.03769367487038949
saturn;POINTZ(-9.342498391887464 1.3694996122332073 1.3694996122332073);0.011286326131968767
uranus;POINTZ(-8.189142647000043 16.86620475673699 16.86620475673699);0.0017237240570597112
neptune;POINTZ(25.80627955819669 14.980344954429516 14.980344954429516);0.0020336868699246304
sun;POINTZ(0.013989689533730107 -0.007072493583791666 -0.007072493583791666);39.47841760435743
jupiter;POINTZ(-4.11138429097638 3.40887135132802 3.40887135132802);0.03769367487038949
saturn;POINTZ(-9.346565670232815 1.34936311769861 1.34936311769861);0.011286326131968767
uranus;POINTZ(-8.202126586671438 16.859308153161567 16.859308153161567);0.0017237240570597112
neptune;POINTZ(25.80047737190408 14.990355858437017 14.990355858437017);0.0020336868699246304
sun;POINTZ(0.014008792158750604 -0.007047958834568101 -0.007047958834568101);39.47841760435743
jupiter;POINTZ(-4.129279867765034 3.3889819533937033 3.3889819533937033);0.03769367487038949
saturn;POINTZ(-9.350589253531927 1.3292203515701635 1.3292203515701635);0.011286326131968767
uranus;POINTZ(-8.215105609648461 16.85240144453218 16.85240144453218);0.0017237240570597112
neptune;POINTZ(25.794671351563366 15.000364533461697 15.000364533461697);0.0020336868699246304
sun;POINTZ(0.014027780761296644 -0.007023338522299802 -0.007023338522299802);39.47841760435743
jupiter;POINTZ(-4.147069125966989 3.369005372384772 3.369005372384772);0.03769367487038949
saturn;POINTZ(-9.354569138377107 1.3090714103178027 1.3090714103178027);0.011286326131968767
uranus;POINTZ(-8.228079707759127 16.845484634167533 16.845484634167533);0.0017237240570597112
neptune;POINTZ(25.788861498041566 15.010370978016992 15.010370978016992);0.0020336868699246304
sun;POINTZ(0.014046654970384419 -0.006998633218796969 -0.006998633218796969);39.47841760435743
jupiter;POINTZ(-4.164751678410283 3.34894217824051 3.34894217824051);0.03769367487038949
saturn;POINTZ(-9.35850532157227 1.288916390371961 1.288916390371961);0.011286326131968767
uranus;POINTZ(-8.241048872833165 16.83855772539357 16.83855772539357);0.0017237240570597112
neptune;POINTZ(25.78304781220627 15.020375190616686 15.020375190616686);0.0020336868699246304
sun;POINTZ(0.014065414417988755 -0.006973843497109131 -0.006973843497109131);39.47841760435743
jupiter;POINTZ(-4.18232714095836 3.3287929422098332 3.3287929422098332);0.03769367487038949
saturn;POINTZ(-9.362397800132646 1.2687553881230766 1.2687553881230766);0.011286326131968767
uranus;POINTZ(-8.254013096702021 16.831620721543484 16.831620721543484);0.0017237240570597112
neptune;POINTZ(25.77723029492564 15.03037716977492 15.03037716977492);0.0020336868699246304
sun;POINTZ(0.014084058739042787 -0.006948969931510322 -0.006948969931510322);39.47841760435743
jupiter;POINTZ(-4.199795132509814 3.308558236835916 3.308558236835916);0.03769367487038949
saturn;POINTZ(-9.36624657128447 1.2485884999211019 1.2485884999211019);0.011286326131968767
uranus;POINTZ(-8.266972371198866 16.824673625957708 16.824673625957708);0.0017237240570597112
neptune;POINTZ(25.771408947068412 15.040376914006188 15.040376914006188);0.0020336868699246304
sun;POINTZ(0.014102587571437585 -0.006924013097484326 -0.006924013097484326);39.47841760435743
jupiter;POINTZ(-4.217155274998088 3.2882386359408806 3.2882386359408806);0.03769367487038949
saturn;POINTZ(-9.37005163246469 1.2284158220750119 1.2284158220750119);0.011286326131968767
uranus;POINTZ(-8.279926688158602 16.817716441983908 16.817716441983908);0.0017237240570597112
neptune;POINTZ(25.76558376950389 15.050374421825335 15.050374421825335);0.0020336868699246304
sun;POINTZ(0.014121000556021706 -0.006898973571709988 -0.006898973571709988);39.47841760435743
jupiter;POINTZ(-4.234407193391103 3.267834714610561 3.267834714610561);0.03769367487038949
saturn;POINTZ(-9.373812981320654 1.208237450852315 1.208237450852315);0.011286326131968767
uranus;POINTZ(-8.29287603941786 16.81074917297699 16.81074917297699);0.0017237240570597112
neptune;POINTZ(25.75975476310196 15.06036969174756 15.06036969174756);0.0020336868699246304
sun;POINTZ(0.014139297336600708 -0.006873851932046584 -0.006873851932046584);39.47841760435743
jupiter;POINTZ(-4.251550515690825 3.2473470491793286 3.2473470491793286);0.03769367487038949
saturn;POINTZ(-9.377530615709812 1.1880534824785653 1.1880534824785653);0.011286326131968767
uranus;POINTZ(-8.305820416815017 16.80377182229909 16.80377182229909);0.0017237240570597112
neptune;POINTZ(25.753921928733064 15.070362722288417 15.070362722288417);0.0020336868699246304
sun;POINTZ(0.014157477559936585 -0.006848648757519269 -0.006848648757519269);39.47841760435743
jupiter;POINTZ(-4.268584872932778 3.22677621721499 3.22677621721499);0.03769367487038949
saturn;POINTZ(-9.381204533699416 1.1678640131368743 1.1678640131368743);0.011286326131968767
uranus;POINTZ(-8.318759812190192 16.796784393319566 16.796784393319566);0.0017237240570597112
neptune;POINTZ(25.748085267268227 15.080353511963814 15.080353511963814);0.0020336868699246304
sun;POINTZ(0.014175540875747164 -0.006823364628304572 -0.006823364628304572);39.47841760435743
jupiter;POINTZ(-4.285509899185494 3.2061227975037507 3.2061227975037507);0.03769367487038949
saturn;POINTZ(-9.384834733566205 1.1476691389674258 1.1476691389674258);0.011286326131968767
uranus;POINTZ(-8.331694217385257 16.789786889415005 16.789786889415005);0.0017237240570597112
neptune;POINTZ(25.742244779579043 15.090342059290016 15.090342059290016);0.0020336868699246304
sun;POINTZ(0.014193486936705435 -0.006798000125715971 -0.006798000125715971);39.47841760435743
jupiter;POINTZ(-4.302325231549905 3.185387370035246 3.185387370035246);0.03769367487038949
saturn;POINTZ(-9.388421213796112 1.1274689560669913 1.1274689560669913);0.011286326131968767
uranus;POINTZ(-8.34462362424384 16.78277931396921 16.78277931396921);0.0017237240570597112
neptune;POINTZ(25.736400466537678 15.100328362783639 15.100328362783639);0.0020336868699246304
sun;POINTZ(0.01421131539843883 -0.006772555832189527 -0.006772555832189527);39.47841760435743
jupiter;POINTZ(-4.31903051015868 3.1645705159876405 3.1645705159876405);0.03769367487038949
saturn;POINTZ(-9.391963973083957 1.1072635604884449 1.1072635604884449);0.011286326131968767
uranus;POINTZ(-8.35754802461133 16.775761670373207 16.775761670373207);0.0017237240570597112
neptune;POINTZ(25.730552329016867 15.110312420961657 15.110312420961657);0.0020336868699246304
sun;POINTZ(0.014229025919528446 -0.006747032331269583 -0.006747032331269583);39.47841760435743
jupiter;POINTZ(-4.335625378175506 3.1436728177127966 3.1436728177127966);0.03769367487038949
saturn;POINTZ(-9.395463010333131 1.0870530482402823 1.0870530482402823);0.011286326131968767
uranus;POINTZ(-8.370467410334886 16.76873396202523 16.76873396202523);0.0017237240570597112
neptune;POINTZ(25.724700367889923 15.1202942323414 15.1202942323414);0.0020336868699246304
sun;POINTZ(0.014246618161508223 -0.006721430207594529 -0.006721430207594529);39.47841760435743
jupiter;POINTZ(-4.35210948179431 3.122694858721507 3.122694858721507);0.03769367487038949
saturn;POINTZ(-9.398918324655302 1.0668375152861385 1.0668375152861385);0.011286326131968767
uranus;POINTZ(-8.383381773263439 16.761696192330728 16.761696192330728);0.0017237240570597112
neptune;POINTZ(25.718844584030727 15.130273795440553 15.130273795440553);0.0020336868699246304
sun;POINTZ(0.014264091788864059 -0.006695750046882628 -0.006695750046882628);39.47841760435743
jupiter;POINTZ(-4.368482470238426 3.101637223668797 3.101637223668797);0.03769367487038949
saturn;POINTZ(-9.402329915370103 1.0466170575443074 1.0466170575443074);0.011286326131968767
uranus;POINTZ(-8.396291105247702 16.754648364702355 16.754648364702355);0.0017237240570597112
neptune;POINTZ(25.71298497831373 15.140251108777157 15.140251108777157);0.0020336868699246304
sun;POINTZ(0.01428144646903288 -0.006669992435917915 -0.006669992435917915);39.47841760435743
jupiter;POINTZ(-4.384743995759719 3.080500498339296 3.080500498339296);0.03769367487038949
saturn;POINTZ(-9.405697782004827 1.0263917708872634 1.0263917708872634);0.011286326131968767
uranus;POINTZ(-8.409195398140167 16.747590482559968 16.747590482559968);0.0017237240570597112
neptune;POINTZ(25.70712155161396 15.15022617086961 15.15022617086961);0.0020336868699246304
sun;POINTZ(0.014298681872401657 -0.006644157962536149 -0.006644157962536149);39.47841760435743
jupiter;POINTZ(-4.40089371363764 3.05928526963267 3.05928526963267);0.03769367487038949
saturn;POINTZ(-9.40902192429412 1.006161751141182 1.006161751141182);0.011286326131968767
uranus;POINTZ(-8.422094643795122 16.740522549330624 16.740522549330624);0.0017237240570597112
neptune;POINTZ(25.701254304807012 15.160198980236668 15.160198980236668);0.0020336868699246304
sun;POINTZ(0.014315797672306374 -0.006618247215610841 -0.006618247215610841);39.47841760435743
jupiter;POINTZ(-4.416931282178239 3.0379921255491293 3.0379921255491293);0.03769367487038949
saturn;POINTZ(-9.412302342179668 0.9859270940854643 0.9859270940854643);0.011286326131968767
uranus;POINTZ(-8.43498883406865 16.73344456844858 16.73344456844858);0.0017237240570597112
neptune;POINTZ(25.695383238769057 15.170169535397443 15.170169535397443);0.0020336868699246304
sun;POINTZ(0.014332793545030947 -0.006592260785039334 -0.006592260785039334);39.47841760435743
jupiter;POINTZ(-4.432856362713129 3.0166216551749967 3.0166216551749967);0.03769367487038949
saturn;POINTZ(-9.4155390358099 0.9656878954522601 0.9656878954522601);0.011286326131968767
uranus;POINTZ(-8.447877960818635 16.726356543355283 16.726356543355283);0.0017237240570597112
neptune;POINTZ(25.689508354376834 15.180137834871408 15.180137834871408);0.0020336868699246304
sun;POINTZ(0.014349669169806097 -0.006566199261728963 -0.006566199261728963);39.47841760435743
jupiter;POINTZ(-4.448668619598389 2.9951744486683456 2.9951744486683456);0.03769367487038949
saturn;POINTZ(-9.41873200553967 0.9454442509259935 0.9454442509259935);0.011286326131968767
uranus;POINTZ(-8.460762015904773 16.71925847749937 16.71925847749937);0.0017237240570597112
neptune;POINTZ(25.683629652507655 15.190103877178387 15.190103877178387);0.0020336868699246304
sun;POINTZ(0.01436642422880817 -0.006540063237583263 -0.006540063237583263);39.47841760435743
jupiter;POINTZ(-4.4643677202134295 2.9736510972447046 2.9736510972447046);0.03769367487038949
saturn;POINTZ(-9.421881251929953 0.9251962561428896 0.9251962561428896);0.011286326131968767
uranus;POINTZ(-8.47364099118857 16.71215037433667 16.71215037433667);0.0017237240570597112
neptune;POINTZ(25.677747134039407 15.20006766083857 15.20006766083857);0.0020336868699246304
sun;POINTZ(0.014383058407157914 -0.006513853305488252 -0.006513853305488252);39.47841760435743
jupiter;POINTZ(-4.479953334959799 2.9520521931628285 2.9520521931628285);0.03769367487038949
saturn;POINTZ(-9.424986775747534 0.9049440066905015 0.9049440066905015);0.011286326131968767
uranus;POINTZ(-8.486514878533354 16.705032237330187 16.705032237330187);0.0017237240570597112
neptune;POINTZ(25.671860799850542 15.210029184372502 15.210029184372502);0.0020336868699246304
sun;POINTZ(0.014399571392919214 -0.00648757005929877 -0.00648757005929877);39.47841760435743
jupiter;POINTZ(-4.495425137259948 2.9303783297105364 2.9303783297105364);0.03769367487038949
saturn;POINTZ(-9.428048577964702 0.8846875981072391 0.8846875981072391);0.011286326131968767
uranus;POINTZ(-8.499383669804278 16.69790406995011 16.69790406995011);0.0017237240570597112
neptune;POINTZ(25.665970650820093 15.219988446301086 15.219988446301086);0.0020336868699246304
sun;POINTZ(0.014415962877097776 -0.006461214093824889 -0.006461214093824889);39.47841760435743
jupiter;POINTZ(-4.51078280355595 2.908630101190614 2.908630101190614);0.03769367487038949
saturn;POINTZ(-9.431066659758939 0.8644271258818989 0.8644271258818989);0.011286326131968767
uranus;POINTZ(-8.512247356868329 16.690765875673804 16.690765875673804);0.0017237240570597112
neptune;POINTZ(25.660076687827658 15.229945445145587 15.229945445145587);0.0020336868699246304
sun;POINTZ(0.014432232553639762 -0.006434786004818383 -0.006434786004818383);39.47841760435743
jupiter;POINTZ(-4.5260260133081625 2.8868081029067856 2.8868081029067856);0.03769367487038949
saturn;POINTZ(-9.434041022512606 0.8441626854531944 0.8441626854531944);0.011286326131968767
uranus;POINTZ(-8.525105931594329 16.683617657985806 16.683617657985806);0.0017237240570597112
neptune;POINTZ(25.65417891175341 15.239900179427627 15.239900179427627);0.0020336868699246304
sun;POINTZ(0.014448380119430403 -0.00640828638895926 -0.00640828638895926);39.47841760435743
jupiter;POINTZ(-4.54115444899386 2.8649129311497488 2.8649129311497488);0.03769367487038949
saturn;POINTZ(-9.436971667812644 0.8238943722092886 0.8238943722092886);0.011286326131968767
uranus;POINTZ(-8.537959385852947 16.676459420377824 16.676459420377824);0.0017237240570597112
neptune;POINTZ(25.648277323478087 15.24985264766919 15.24985264766919);0.0020336868699246304
sun;POINTZ(0.014464405274292538 -0.006381715843842358 -0.006381715843842358);39.47841760435743
jupiter;POINTZ(-4.5561677961058065 2.8429451831832773 2.8429451831832773);0.03769367487038949
saturn;POINTZ(-9.439858597450254 0.8036222814873265 0.8036222814873265);0.011286326131968767
uranus;POINTZ(-8.5508077115167 16.66929116634873 16.66929116634873);0.0017237240570597112
neptune;POINTZ(25.642371923883008 15.259802848392619 15.259802848392619);0.0020336868699246304
sun;POINTZ(0.014480307720985137 -0.006355074967964007 -0.006355074967964007);39.47841760435743
jupiter;POINTZ(-4.571065743150795 2.820905457230388 2.820905457230388);0.03769367487038949
saturn;POINTZ(-9.442701813420593 0.7833465085729691 0.7833465085729691);0.011286326131968767
uranus;POINTZ(-8.563650900459963 16.662112899404566 16.662112899404566);0.0017237240570597112
neptune;POINTZ(25.63646271385006 15.269750780120617 15.269750780120617);0.0020336868699246304
sun;POINTZ(0.01449608716520177 -0.006328364360708751 -0.006328364360708751);39.47841760435743
jupiter;POINTZ(-4.585847981648138 2.7987943524595753 2.7987943524595753);0.03769367487038949
saturn;POINTZ(-9.445501317922458 0.7630671486999289 0.7630671486999289);0.011286326131968767
uranus;POINTZ(-8.576488944558974 16.65492462305852 16.65492462305852);0.0017237240570597112
neptune;POINTZ(25.630549694261706 15.27969644137625 15.27969644137625);0.0020336868699246304
sun;POINTZ(0.01451174331556904 -0.00630158462233613 -0.00630158462233613);39.47841760435743
jupiter;POINTZ(-4.600514206128119 2.7766124689711087 2.7766124689711087);0.03769367487038949
saturn;POINTZ(-9.448257113357986 0.7427842970495059 0.7427842970495059);0.011286326131968767
uranus;POINTZ(-8.589321835691837 16.64772634083095 16.64772634083095);0.0017237240570597112
neptune;POINTZ(25.624632866000972 15.289639830682946 15.289639830682946);0.0020336868699246304
sun;POINTZ(0.01452727588364497 -0.006274736353967535 -0.006274736353967535);39.47841760435743
jupiter;POINTZ(-4.615064114130395 2.754360407783397 2.754360407783397);0.03769367487038949
saturn;POINTZ(-9.450969202332331 0.7224980487501251 0.7224980487501251);0.011286326131968767
